"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0124821764352871,299,62.3984,49,23,0.195428974010226
"2",5000,0.0126567713542709,304,63.2712,55,28,0.198869833659691
"3",5000,0.0129731546309262,310,64.8528,61,30,0.200918169097877
"4",5000,0.0133181036207241,318,66.5772,59,22,0.194304305602769
"5",5000,0.0130925385077015,336,65.4496,61,32,0.177677273637014
"6",5000,0.0121951590318064,291,60.9636,60,28,0.199475792128684
"7",5000,0.0124068813762753,310,62.022,60,29,0.174361890655155
"8",5000,0.0131227045409082,329,65.6004,63,32,0.177073753754239
"9",5000,0.013780276055211,335,68.8876,62,31,0.1843434717286
"10",5000,0.0121222644528906,304,60.5992,53,49,0.193396848282869
