"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.0072881399322867,154,25.7635746606335,44,34
"2",3536,0.00953202301484189,174,33.6957013574661,59,27
"3",3536,0.00835840048128924,164,29.5469457013575,61,22
"4",3536,0.00819919742459055,177,28.9841628959276,59,21
"5",3536,0.00759070574155024,138,26.8331447963801,56,20
"6",3536,0.00743118267870743,144,26.2692307692308,60,25
"7",3536,0.00874336787266316,195,30.9078054298643,56,26
"8",3536,0.0075561450779855,168,26.7109728506787,58,23
"9",3536,0.00934113934987552,203,33.02092760181,62,39
"10",3536,0.00843216189750843,179,29.8076923076923,52,26
