"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.025626572030183,348,90.5899321266968,115,24,0.248799772420237
"2",3536,0.025792015206692,350,91.1747737556561,118,20,0.244628349983919
"3",3536,0.0242582257579346,337,85.7528280542986,108,21,0.257207677232078
"4",3536,0.0268051546589695,373,94.756221719457,113,22,0.23456909836567
"5",3536,0.0249299186544382,370,88.1272624434389,108,35,0.216388679978184
"6",3536,0.0249070382151337,354,88.0463800904977,104,20,0.237826723785369
"7",3536,0.0265107490063809,335,93.7154977375566,120,28,0.268238506559573
"8",3536,0.0252081639967487,353,89.1108597285068,110,22,0.234587168996968
"9",3536,0.0219205808751528,315,77.4892533936652,86,19,0.229128625566172
"10",3536,0.0246159926270584,348,87.0175339366516,111,25,0.251719806507319
