"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00297909895494775,640,59.579,60,NA,0.0853215037442586
"2",20000,0.0027910395519776,627,55.818,69,NA,0.0862333352796287
"3",20000,0.00295040252012601,578,59.0051,70,NA,0.098606879171955
"4",20000,0.00269644482224111,526,53.9262,76,NA,0.100709868315595
"5",20000,0.00283473673683684,643,56.6919,69,NA,0.0901488161976845
"6",20000,0.00309050952547627,624,61.8071,65,NA,0.0968775063280045
"7",20000,0.0029352417620881,674,58.7019,59,NA,0.0836318085822063
"8",20000,0.00263361168058403,547,52.6696,65,NA,0.0949709849783496
"9",20000,0.0030265213260663,715,60.5274,63,NA,0.0765029069364636
"10",20000,0.00275952297614881,610,55.1877,58,NA,0.0858687562715477
