"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0115589419316851,235,40.8608597285068,65,23,0.155528808641284
"2",3536,0.0133010553802633,238,47.0192307692308,85,22,0.18543349038439
"3",3536,0.0127584849629113,226,45.1012443438914,78,21,0.188530298217565
"4",3536,0.0134364179792252,263,47.4977375565611,81,19,0.157054015629607
"5",3536,0.0122955960754446,212,43.4649321266968,79,24,0.197275089237252
"6",3536,0.0139429877053639,291,49.2884615384615,76,36,0.142931645332633
"7",3536,0.0131282520624396,253,46.408371040724,82,24,0.160087948673646
"8",3536,0.0123498371168726,240,43.6566742081448,68,22,0.170813269731017
"9",3536,0.0126431227479568,238,44.6934389140271,78,19,0.15776864175775
"10",3536,0.0139412276715713,279,49.2822398190045,79,22,0.154503786875455
