"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0114034189456438,209,40.3110859728507,76,18,0.17122646001117
"2",3536,0.0123163964748123,215,43.5384615384615,84,27,0.161022489396046
"3",3536,0.0126719233009274,222,44.7952488687783,86,19,0.161099779083763
"4",3536,0.012375117602258,229,43.7460407239819,81,33,0.165610217540747
"5",3536,0.0114078990316614,193,40.3269230769231,81,24,0.181693792716205
"6",3536,0.012969369011885,219,45.8467194570136,83,44,0.165109438328511
"7",3536,0.0118858282079016,219,42.0164027149321,77,19,0.177613260398434
"8",3536,0.0107722068263711,180,38.0797511312217,77,37,0.198962149826931
"9",3536,0.0124555991475036,233,44.0305429864253,71,19,0.154016511335174
"10",3536,0.0111458139996288,217,39.4004524886878,78,27,0.140516796110761
