"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0185805161032206,422,92.884,38,27,0.213785049409457
"2",5000,0.0182486897379476,407,91.2252,27,23,0.217689694910124
"3",5000,0.0174430086017203,406,87.1976,34,27,0.20634045312981
"4",5000,0.0172951390278056,413,86.4584,28,20,0.213912784329865
"5",5000,0.019355951190238,415,96.7604,43,27,0.219541670809393
"6",5000,0.0198118023604721,439,99.0392,35,22,0.216297440897455
"7",5000,0.0187579915983197,418,93.7712,41,46,0.217148090317838
"8",5000,0.0181342668533707,412,90.6532,33,35,0.209493219873239
"9",5000,0.0201209041808362,462,100.5844,33,25,0.206813407520897
"10",5000,0.0183674334866973,414,91.8188,32,31,0.216765219566614
