"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00380768076807681,325,38.073,52,43,0.112228214243149
"2",10000,0.0040016401640164,352,40.0124,46,48,0.0972089647879454
"3",10000,0.00365778577857786,319,36.5742,48,47,0.0927427486185865
"4",10000,0.00356371637163716,334,35.6336,44,52,0.0971625820706568
"5",10000,0.00393119311931193,354,39.308,52,46,0.100968793509838
"6",10000,0.00363724372437244,313,36.3688,42,33,0.103114290660362
"7",10000,0.00404034403440344,345,40.3994,55,33,0.11087951369521
"8",10000,0.00387410741074107,360,38.7372,39,28,0.0934538275391454
"9",10000,0.00378169816981698,319,37.8132,45,42,0.108012029978352
"10",10000,0.00350873087308731,337,35.0838,36,28,0.0981238557868503
