"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0126945389077816,307,63.46,63,31,0.190667758723169
"2",5000,0.0123491098219644,324,61.7332,53,25,0.177881267377711
"3",5000,0.012870974194839,320,64.342,54,30,0.181784269720309
"4",5000,0.0126626925385077,319,63.3008,54,22,0.179765717844789
"5",5000,0.0129357071414283,333,64.6656,53,35,0.17477820695706
"6",5000,0.0120760152030406,341,60.368,53,23,0.155315482448076
"7",5000,0.0123252650530106,317,61.614,56,28,0.173564797211539
"8",5000,0.0129078615723145,314,64.5264,61,26,0.192127807079608
"9",5000,0.0126291658331666,333,63.1332,57,24,0.178437272677353
"10",5000,0.0117466693338668,299,58.7216,47,18,0.184254971951356
