"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00528740874087409,366,52.8688,44,36,0.140643368572754
"2",10000,0.0050981498149815,381,50.9764,37,34,0.118836222671921
"3",10000,0.00564288428842884,402,56.4232,48,35,0.125864293160246
"4",10000,0.00539423942394239,356,53.937,46,46,0.132839774959048
"5",10000,0.00515457545754575,358,51.5406,42,47,0.130480476617454
"6",10000,0.00501240124012401,352,50.119,41,48,0.127388895132912
"7",10000,0.00563502350235023,369,56.3446,46,43,0.146158345982029
"8",10000,0.00571307130713071,390,57.125,47,45,0.13183986781986
"9",10000,0.00512175217521752,333,51.2124,46,40,0.135505023141298
"10",10000,0.00503270327032703,345,50.322,28,44,0.125925508657445
