"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00773810762152431,249,38.6828,47,19,0.137708154649404
"2",5000,0.00750854170834167,265,37.5352,38,25,0.13138654034669
"3",5000,0.00787413482696539,250,39.3628,47,32,0.142710754122114
"4",5000,0.00714638927785557,240,35.7248,38,23,0.142978760603554
"5",5000,0.00787285457091418,276,39.3564,43,20,0.132681077103252
"6",5000,0.00708045609121824,232,35.3952,37,23,0.144364710792781
"7",5000,0.00762960592118424,271,38.1404,41,25,0.136258903072706
"8",5000,0.00798975795159032,262,39.9408,40,22,0.132663768498499
"9",5000,0.00748925785157031,246,37.4388,42,28,0.139763490734457
"10",5000,0.0074872574514903,278,37.4288,40,29,0.117046004230839
