"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00765688568856886,437,76.5612,34,34,0.167522029123487
"2",10000,0.00815121512151215,461,81.504,47,30,0.163822959521543
"3",10000,0.00800836083608361,464,80.0756,41,44,0.158098032585188
"4",10000,0.00792615261526153,452,79.2536,38,36,0.168043638609951
"5",10000,0.00791869186918692,482,79.179,44,45,0.154248785232573
"6",10000,0.00792769276927693,474,79.269,42,39,0.155118468109529
"7",10000,0.00806604660466047,488,80.6524,38,28,0.152177718698944
"8",10000,0.0081035103510351,470,81.027,41,47,0.164361752955746
"9",10000,0.00804872487248725,501,80.4792,32,37,0.148613132090109
"10",10000,0.00845048504850485,488,84.4964,39,45,0.164258060812026
