"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.00869184688346016,170,30.7256787330317,64,21
"2",3536,0.00839744123087163,182,29.6849547511312,64,23
"3",3536,0.0077503888074651,154,27.3976244343891,62,17
"4",3536,0.00868304671449692,181,30.6945701357466,60,23
"5",3536,0.0100611531741409,239,35.5661764705882,66,24
"6",3536,0.00854944414932767,222,30.2222850678733,65,27
"7",3536,0.00822767797141705,178,29.0848416289593,55,23
"8",3536,0.00785503081659168,169,27.7675339366516,55,19
"9",3536,0.00918193629317683,175,32.4581447963801,67,24
"10",3536,0.00882064935646764,200,31.1809954751131,65,25
