"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00363382338233823,290,36.3346,42,30,0.121494688841877
"2",10000,0.00413479347934793,417,41.3438,48,42,0.0979095661544163
"3",10000,0.00445540554055406,461,44.5496,50,32,0.0900081993333562
"4",10000,0.00393083308330833,425,39.3044,39,34,0.0892152493222569
"5",10000,0.00401504150415042,341,40.1464,47,41,0.111586896203756
"6",10000,0.00375083508350835,366,37.5046,52,44,0.0935964936095583
"7",10000,0.00408104810481048,336,40.8064,44,40,0.1055410912685
"8",10000,0.00372173217321732,385,37.2136,51,35,0.0856051992756202
"9",10000,0.00368784878487849,319,36.8748,49,39,0.104653408475807
"10",10000,0.00372027202720272,378,37.199,46,45,0.0947776530365123
