"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00608185909295465,816,121.6311,62,NA,0.138344871956196
"2",20000,0.00591289064453223,782,118.2519,63,NA,0.146511661283449
"3",20000,0.00616592329616481,817,123.3123,61,NA,0.144354606128682
"4",20000,0.00618054902745137,796,123.6048,49,NA,0.147109360119228
"5",20000,0.00599997499874994,790,119.9935,61,NA,0.147147301993588
"6",20000,0.00623902195109755,815,124.7742,56,NA,0.14369166799968
"7",20000,0.0059754787739387,804,119.5036,47,NA,0.139668474999278
"8",20000,0.00666002300115006,937,133.1938,67,NA,0.1296907267965
"9",20000,0.005892399619981,816,117.8421,51,NA,0.133380406725061
"10",20000,0.00617999899995,806,123.5938,72,NA,0.143850379107026
