"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.006126801340067,828,122.5299,62,NA,0.140042937218368
"2",20000,0.00600545527276364,776,120.1031,59,NA,0.147472892545014
"3",20000,0.00619637981899095,823,123.9214,51,NA,0.139135980284149
"4",20000,0.00614257212860643,848,122.8453,57,NA,0.132458250400449
"5",20000,0.00610773538676934,861,122.1486,55,NA,0.131814648602432
"6",20000,0.00600194509725486,831,120.0329,58,NA,0.133201543476283
"7",20000,0.00622468623431172,821,124.4875,61,NA,0.143760057462537
"8",20000,0.00642729636481824,850,128.5395,62,NA,0.142493179150983
"9",20000,0.00618638431921596,852,123.7215,53,NA,0.136415009359564
"10",20000,0.00622172608630432,857,124.4283,64,NA,0.13198811551986
