"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0176174582551985,258,62.2777149321267,93,40,0.213093588470705
"2",3536,0.0177609810108354,265,62.7850678733032,102,19,0.215019802393303
"3",3536,0.0164566359674106,240,58.1742081447964,89,22,0.239656986947181
"4",3536,0.0181171478492387,284,64.0441176470588,91,21,0.208757739985946
"5",3536,0.0161830307141897,239,57.2070135746606,84,22,0.224081973905454
"6",3536,0.0165225572330989,235,58.4072398190045,90,17,0.243124604424009
"7",3536,0.0174379348083483,260,61.6430995475113,95,21,0.216331058327996
"8",3536,0.0165651180502666,242,58.5576923076923,87,23,0.238592848383914
"9",3536,0.0165411175894577,245,58.472850678733,90,25,0.219576880855193
"10",3536,0.0180246660735886,274,63.7171945701357,93,21,0.214563369464676
