"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0123341568158109,236,43.6012443438914,63,30,0.148667597451534
"2",3536,0.0118368672678515,229,41.8433257918552,78,25,0.173265706904031
"3",3536,0.0135141794722459,259,47.7726244343891,81,35,0.171273947318216
"4",3536,0.0127980057217099,262,45.2409502262443,67,22,0.160847616050656
"5",3536,0.0110278917355213,217,38.9835972850679,60,25,0.152811949448292
"6",3536,0.0135778606949253,245,47.9977375565611,85,32,0.183700767940478
"7",3536,0.011838147292428,231,41.847850678733,71,19,0.161858676880111
"8",3536,0.012858006873732,229,45.4530542986425,78,25,0.181194656997048
"9",3536,0.013745063905227,281,48.5888009049774,67,24,0.162035821550946
"10",3536,0.0112717364173392,216,39.8455882352941,66,20,0.174349211829527
