"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.003991599579979,733,79.828,71,NA,0.103834309181425
"2",20000,0.00397521876093805,754,79.5004,74,NA,0.0964765212782976
"3",20000,0.0038672383619181,708,77.3409,63,NA,0.104941810549605
"4",20000,0.00382403120156008,724,76.4768,61,NA,0.100487497658977
"5",20000,0.00359604980249012,685,71.9174,57,NA,0.0948159169687467
"6",20000,0.00348856942847142,702,69.7679,61,NA,0.0909656440786526
"7",20000,0.00363206160308015,711,72.6376,64,NA,0.0946786166330732
"8",20000,0.00359152957647882,709,71.827,63,NA,0.0986643260537399
"9",20000,0.0040816790839542,751,81.6295,71,NA,0.0995387347672981
"10",20000,0.00389599479973999,739,77.916,58,NA,0.10059325118082
