"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0181497884759387,281,64.1595022624434,98,23,0.196203508085159
"2",3536,0.0165145570794959,234,58.3789592760181,89,19,0.22824561083681
"3",3536,0.0169200048640934,273,59.8122171945701,87,21,0.213541252200259
"4",3536,0.0172558513123452,288,60.9994343891403,78,19,0.184625001438229
"5",3536,0.0171542493615877,283,60.6402714932127,87,35,0.182779117356391
"6",3536,0.0178875434408341,264,63.2324660633484,98,30,0.226207126809606
"7",3536,0.0182771509212977,266,64.6097285067873,92,24,0.223645475707975
"8",3536,0.017987865367015,246,63.5871040723982,87,24,0.243172432268578
"9",3536,0.0174926558589925,288,61.8365384615385,96,25,0.193639667650936
"10",3536,0.0181256280120578,308,64.0740950226244,97,26,0.166390160682995
