"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00365620562056206,285,36.5584,39,32,0.123931402014568
"2",10000,0.00405504550455046,384,40.5464,44,54,0.104671733814035
"3",10000,0.00382560256025603,335,38.2522,47,36,0.100661182375755
"4",10000,0.00392239223922392,400,39.22,45,65,0.0839084585957527
"5",10000,0.00358693869386939,330,35.8658,51,43,0.105082866890245
"6",10000,0.00391091109110911,374,39.1052,36,29,0.0981006579567674
"7",10000,0.00397369736973697,386,39.733,42,35,0.102612380800282
"8",10000,0.00404954495449545,320,40.4914,46,38,0.11368847709541
"9",10000,0.0039017901790179,403,39.014,47,57,0.0934847236918848
"10",10000,0.00383434343434343,362,38.3396,47,49,0.0990504489907995
