"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00262884644232212,528,52.5743,59,NA,0.0916698470250353
"2",20000,0.00262947147357368,628,52.5868,63,NA,0.0771196461208228
"3",20000,0.0026681984099205,632,53.3613,77,NA,0.0801134502481637
"4",20000,0.00274604730236512,647,54.9182,61,NA,0.0832039271179983
"5",20000,0.00271402570128506,652,54.2778,67,NA,0.0800350741706436
"6",20000,0.00267189859492975,526,53.4353,63,NA,0.0987760725567581
"7",20000,0.0029765988299415,662,59.529,73,NA,0.0883281525538339
"8",20000,0.00266164808240412,612,53.2303,57,NA,0.0831733030619687
"9",20000,0.00259117955897795,640,51.821,57,NA,0.0807804443216157
"10",20000,0.00273283664183209,606,54.654,51,NA,0.0841893905482566
