"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.00803663430337863,153,28.4095022624434,57,36
"2",3536,0.00883024954079118,164,31.2149321266968,64,25
"3",3536,0.00888113051770594,202,31.3947963800905,65,23
"4",3536,0.00765102689971647,149,27.0463800904977,62,26
"5",3536,0.00868992684659545,194,30.7188914027149,58,29
"6",3536,0.00919393652358125,178,32.5005656108597,57,20
"7",3536,0.00810607563665222,173,28.6549773755656,58,21
"8",3536,0.00809935550762575,201,28.631221719457,52,27
"9",3536,0.00892465135330598,192,31.5486425339367,65,22
"10",3536,0.00779950975058721,149,27.5712669683258,53,37
