"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.0053032303230323,426,53.027,37,40,0.118072243005444
"2",10000,0.00492321232123212,405,49.2272,38,43,0.113046852796507
"3",10000,0.00471229122912291,383,47.1182,44,36,0.108065841875456
"4",10000,0.00515451545154515,425,51.54,39,40,0.108872122263366
"5",10000,0.00504508450845084,416,50.4458,38,32,0.116678464483299
"6",10000,0.00493869386938694,416,49.382,44,34,0.111662236621636
"7",10000,0.00486244624462446,421,48.6196,42,49,0.105947402269047
"8",10000,0.00530815081508151,432,53.0762,50,44,0.116704717846883
"9",10000,0.00513341334133413,426,51.329,44,47,0.11374162523874
"10",10000,0.00464188418841884,367,46.4142,51,40,0.119771128217357
