"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00712678535707141,215,35.6268,41,25,0.15266580248592
"2",5000,0.00763184636927385,237,38.1516,44,34,0.144303320248286
"3",5000,0.00793942788557712,307,39.6892,47,21,0.117586857526945
"4",5000,0.00714078815763153,236,35.6968,36,20,0.129229152944197
"5",5000,0.00764096819363873,276,38.1972,41,21,0.127176463876811
"6",5000,0.00813018603720744,277,40.6428,50,26,0.126023561022179
"7",5000,0.00907837567513503,293,45.3828,53,43,0.14004468657502
"8",5000,0.00769921984396879,276,38.4884,42,28,0.132784713744363
"9",5000,0.00698611722344469,254,34.9236,42,28,0.123666455466648
"10",5000,0.00769225845169034,250,38.4536,36,19,0.140967908729554
