"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00594614922984597,216,29.7248,41,20,0.11436200710796
"2",5000,0.00571026205241048,201,28.5456,36,30,0.100896294041781
"3",5000,0.00597183436687338,204,29.8532,38,31,0.147285551991427
"4",5000,0.00626461292258452,213,31.3168,36,23,0.132096242946756
"5",5000,0.00639711942388478,211,31.9792,42,27,0.151812070666482
"6",5000,0.00655419083816763,235,32.7644,45,37,0.115007925476935
"7",5000,0.00600408081616323,212,30.0144,44,32,0.117722009216743
"8",5000,0.0055871974394879,172,27.9304,37,23,0.148068879195278
"9",5000,0.00677775555111022,241,33.882,48,32,0.120256098683291
"10",5000,0.00636615323064613,229,31.8244,38,50,0.117053987980947
