"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0193071414282857,409,96.5164,79,33,0.228426402880332
"2",5000,0.0187709541908382,418,93.836,71,33,0.206077505809113
"3",5000,0.017846849369874,389,89.2164,72,27,0.213480341797853
"4",5000,0.0185279455891178,427,92.6212,71,27,0.208422320988486
"5",5000,0.0187859171834367,426,93.9108,82,30,0.215132764721843
"6",5000,0.0182471694338868,407,91.2176,70,25,0.217711796047227
"7",5000,0.0185385877175435,429,92.6744,69,25,0.205044458712797
"8",5000,0.0189978795759152,429,94.9704,75,21,0.207335647936153
"9",5000,0.0179563112622525,420,89.7636,74,27,0.205748416362848
"10",5000,0.0183312662532506,411,91.638,78,26,0.222338310893315
