"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00385264263213161,726,77.049,65,NA,0.10136331699687
"2",20000,0.00375185759287964,726,75.0334,61,NA,0.10306027676127
"3",20000,0.00365568278413921,713,73.11,63,NA,0.0978070963509142
"4",20000,0.00365035251762588,746,73.0034,55,NA,0.0974000502518387
"5",20000,0.00345400270013501,772,69.0766,55,NA,0.0860446846800698
"6",20000,0.00351453072653633,646,70.2871,58,NA,0.102522809189746
"7",20000,0.00373777188859443,742,74.7517,62,NA,0.0916834789990221
"8",20000,0.00354149707485374,664,70.8264,71,NA,0.104024606909578
"9",20000,0.00349570478523926,685,69.9106,63,NA,0.0973553324265865
"10",20000,0.00376553827691385,669,75.307,70,NA,0.112462298021886
