"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00751094218843769,245,37.5472,44,27,0.148468671184238
"2",5000,0.00695115023004601,260,34.7488,37,24,0.12321647594214
"3",5000,0.00807881576315263,277,40.386,44,31,0.123567140513259
"4",5000,0.00757671534306861,258,37.876,40,21,0.140847250810639
"5",5000,0.00757647529505901,294,37.8748,47,28,0.12456716518017
"6",5000,0.00775867173434687,272,38.7856,47,29,0.12380412200731
"7",5000,0.00854090818163633,268,42.696,48,28,0.152588651494273
"8",5000,0.00767633526705341,228,38.374,44,24,0.160545937679708
"9",5000,0.00843288657731546,304,42.156,42,27,0.125228674634333
"10",5000,0.00872054410882176,294,43.594,44,33,0.133819237664373
