"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00878788939446972,1049,175.749,59,NA,0.166559062336683
"2",20000,0.00940321516075804,1116,188.0549,66,NA,0.167487319976723
"3",20000,0.00926618830941547,1096,185.3145,61,NA,0.166472863962028
"4",20000,0.00938937446872344,1111,187.7781,61,NA,0.166904251566881
"5",20000,0.0086722786139307,1031,173.4369,57,NA,0.165706779690657
"6",20000,0.00916048302415121,1178,183.2005,62,NA,0.150296675975788
"7",20000,0.00924081204060203,1122,184.807,60,NA,0.159258302948894
"8",20000,0.00899010450522526,1142,179.7931,58,NA,0.150271169156723
"9",20000,0.00879595479773989,1110,175.9103,59,NA,0.151567240061322
"10",20000,0.00915512775638782,1060,183.0934,65,NA,0.171262292972778
