"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00790999099909991,480,79.092,48,37,0.150606832293128
"2",10000,0.00796601660166017,473,79.6522,38,29,0.161164819279148
"3",10000,0.00818377837783778,476,81.8296,38,37,0.16532595384559
"4",10000,0.00796867686768677,471,79.6788,36,42,0.159872332994134
"5",10000,0.007796199619962,518,77.9542,34,30,0.135396593536672
"6",10000,0.00824056405640564,503,82.3974,40,69,0.150548092063655
"7",10000,0.00819275927592759,509,81.9194,46,60,0.145176550743565
"8",10000,0.00813489348934894,493,81.3408,40,26,0.148885108387787
"9",10000,0.00806286628662866,477,80.6206,47,38,0.153219538988939
"10",10000,0.00807304730473047,525,80.7224,35,29,0.143062318980445
