"","V1","V2","V3","V4","V5"
"1",0.477478699621421,-0.24603350140592,-1.59402785780567,-0.0332683705776902,1
"2",0.318594252884942,0.513241989816521,-1.89776382311032,-1.66598695642776,1
"3",-0.503403729906319,0.453836327983208,-0.420687019488435,0.392490065235164,1
"4",0.379457864972774,-0.0282524832851682,-0.225832061488106,0.332581949507892,1
"5",0.0669338529014608,-1.2491003432472,0.497683626507197,0.0535424967895409,1
"6",0.549500338964773,0.198838336962799,-0.888386781891427,-1.06002458515271,1
"7",0.438189301223627,0.252442608779971,-2.61939406612599,0.186597548174784,1
"8",-3.04465765089828,-5.3717546218231,-0.48647599457213,0.118392840693347,1
"9",-0.984999833810604,-0.110309043879979,-0.242384463090295,-2.65328414582912,1
"10",0.599232588353001,0.193206584382983,-1.74285594267152,-1.87521431849707,1
"11",0.499585265085337,-0.24603350140592,-1.59402785780567,-0.0332683705776902,1.05
"12",0.318594252884942,0.513241989816521,-1.89776382311032,-1.66598695642776,1.05
"13",-0.327069660221961,0.457567915499233,-0.420687019488435,0.392490065235164,1.05
"14",0.379457864972774,-0.140447698329389,-0.225832061488106,0.332581949507892,1.05
"15",0.0669338529014608,-1.2491003432472,0.497683626507197,0.0535424967895409,1.05
"16",0.53994481471345,0.198838336962799,-0.888386781891427,-1.05568155347501,1.05
"17",0.436604261469453,0.252442608779971,-2.61939406612599,0.164459798355238,1.05
"18",-1.89549171378838,-5.3717546218231,-0.48647599457213,0.118392840693347,1.05
"19",-0.858719920436574,-0.0910095375248679,-0.242384397034909,-2.56503601105849,1.05
"20",0.599232588353001,0.117710300475606,-1.69189591185089,-1.87521431849707,1.05
"21",0.490912535404953,-0.24603350140592,-1.94333621378398,-0.0332683705776902,1.1
"22",0.331181073659591,0.502189595236023,-1.89776382311032,-1.66598695642776,1.1
"23",-0.327069660221961,0.453836327983208,-0.420687019488435,0.392490065235164,1.1
"24",0.379457864972774,-0.140447698329389,-0.225832061488106,0.332581949507892,1.1
"25",0.0895903762795407,-1.18851088203791,0.520084949443234,0.0535424967895409,1.1
"26",0.53994481471345,0.177185902755913,-0.85522900525014,-1.05568155347501,1.1
"27",0.469252696512751,0.252442608779971,-2.61939406612599,0.183685351878227,1.1
"28",-3.04465765089828,-5.3717546218231,-0.48647599457213,0.118392840693347,1.1
"29",-0.712740630325185,-0.0910095375248679,-0.242384397034909,-2.56503601105849,1.1
"30",0.634876179737807,0.199954573269939,-1.69189587633317,-1.83043919675318,1.1
"31",0.48223980572457,-0.24603350140592,-1.76996877072624,-0.0332683705776902,1.15
"32",0.430376402005224,0.479047616127134,-1.89776382311032,-1.66598695642776,1.15
"33",-0.260346041403847,0.453836327983208,-0.420687019488435,0.402098387529155,1.15
"34",0.379457864972774,-0.0282524832851682,-0.225832061488106,0.363665774201835,1.15
"35",0.0782621145905008,-1.66041067714644,0.538759910121018,0.0301205789747804,1.15
"36",0.485161172138692,0.146755107407162,-0.921544558532713,-1.05568155347501,1.15
"37",0.485610669371436,0.254804307430765,-2.61940944331577,0.183685351878227,1.15
"38",-3.04465765089828,-5.3717546218231,-0.48647599457213,0.118392865643153,1.15
"39",-0.566761340213795,-0.0910095375248679,-0.242384397034909,-2.56503493121408,1.15
"40",0.577821880572811,0.193206584382983,-1.69189587633317,-1.66513705655203,1.15
"41",0.471489866111474,-0.202354241096866,-1.59402785780567,-0.0332683705776902,1.2
"42",0.430376402005224,0.495332188181286,-1.89776382311032,-1.66598695642776,1.2
"43",-0.253392305971904,0.453836327983208,-0.420687019488435,0.411706709823146,1.2
"44",0.379457864972774,-0.0282524832851682,-0.184817570446424,0.332581949507892,1.2
"45",0.0895903762795407,-1.2491003432472,0.520084949443234,0.00669866116001981,1.2
"46",0.485161172138692,0.115427796009664,-0.921544558532713,-1.05568155347501,1.2
"47",0.496704374825784,0.254804307430765,-2.61940944331577,0.210476053849276,1.2
"48",-3.04465765089828,-5.3717546218231,-0.48647599457213,0.118392840693347,1.2
"49",0.0595330212650086,-0.0910095375248679,-0.242384397034909,-2.55631704779961,1.2
"50",0.577821880572811,0.199954573269939,-1.69189587633317,-1.54461003809477,1.2
"51",0.466325674622544,-0.202354241096866,-1.59402785780567,-0.0332683705776902,1.25
"52",0.306007432110294,0.488474781126549,-2.51668587320168,-1.72716572367144,1.25
"53",-0.205478931623995,0.556527293184745,-0.420687019488435,0.411706757695831,1.25
"54",0.388623557132004,-0.140447698329389,-0.184817563748713,0.332581949507892,1.25
"55",0.0895903762795407,-1.18851088203791,0.520084949443234,-0.00655176883992899,1.25
"56",0.559055863216097,0.11632431205841,-0.921544558532713,-1.04409922291242,1.25
"57",0.496704374825784,0.297936183048447,-2.61939406612599,0.199992899160309,1.25
"58",-3.04465765089828,-5.29128267060669,-0.486476681483394,0.118392890592959,1.25
"59",0.113510579871998,-0.0950548671007389,-0.242384463090295,-2.55631704779961,1.25
"60",0.577821880572811,0.206702562156895,-1.22697220349982,-1.51248776976894,1.25
"61",0.466325674622544,-0.158674980787812,-1.32455547000144,0.0145637291887807,1.3
"62",0.28736183736612,0.488474781126549,-2.67837751211964,-1.78834449091511,1.3
"63",-0.164425879586384,0.556527293184745,-0.420687019488435,0.402098387529155,1.3
"64",0.388623557132004,0.142269069598077,-0.184817563748713,0.332581949507892,1.3
"65",0.0895903762795407,-1.12792142082863,0.497683626507197,-0.0198023030554713,1.3
"66",0.411266481061288,0.114531279960917,-0.921544558532713,-0.82933073107452,1.3
"67",0.485610669371436,0.0815287066867111,-2.61939406612599,0.189509744471342,1.3
"68",-1.89549171378838,-5.26395626526236,-0.486476681483394,0.118392840693347,1.3
"69",0.139076643070814,-0.0869642079489969,0.0330603735962826,-2.54760024422956,1.3
"70",0.613465471957618,0.20700540186148,-0.993615941162233,-1.48036550144311,1.3
"71",0.531474685470823,-0.24603350140592,-1.32792605775231,-0.00935232069445472,1.35
"72",0.306007432110294,0.488474781126549,-2.70299321733563,-1.84575088898631,1.35
"73",-0.03890472466597,0.655486670870257,-0.669005466417161,0.402098387529155,1.35
"74",0.46395975808006,0.142269069598077,-0.184817557051002,0.363665774201835,1.35
"75",0.0895903762795407,-0.882043893746061,0.53828900153648,-0.0198023030554713,1.35
"76",0.485161172138692,0.114531279960917,-0.717394877464333,-0.942506142274767,1.35
"77",0.453720998868189,0.269590759972841,-2.61937868893621,0.231001059120086,1.35
"78",-0.84719605221579,-5.26395626526236,-0.486476681483394,0.118392840693347,1.35
"79",0.212534656687368,-0.0382674525560475,-0.242384397034909,-2.54760024422956,1.35
"80",0.550693409535217,0.193206584382983,-0.993615941162233,-1.48036543057229,1.35
"81",0.611352446697488,-0.301352564119193,-1.0632338926772,-0.0429786775421439,1.4
"82",0.28736183736612,0.582931308158313,-1.18791449282674,-1.89576356675451,1.4
"83",-0.246531983661606,0.952426070527294,-0.669005466417161,0.411706757695831,1.4
"84",0.210484651160687,0.260552554198585,-0.184817557051002,0.332581949507892,1.4
"85",0.187375169555088,-0.164057659792175,0.596607336685006,-0.0759419406468286,1.4
"86",0.411266481061288,0.0846279299500764,-0.690208598289492,-1.06002458515271,1.4
"87",0.438189301223627,0.0815287066867111,-2.61939406612599,0.177855149340762,1.4
"88",-0.525118833973272,-5.23662985991803,-0.918358433775226,0.022333515015392,1.4
"89",0.398100269825738,-0.0382674525560475,-0.104662011719313,-2.56503601105849,1.4
"90",0.70025665915386,0.220804328364407,-0.543249577697896,-1.48036550144311,1.4
"91",0.611352446697488,-0.301352564119193,-0.984630725619432,-0.0526889845065975,1.45
"92",0.349546322313586,0.547825423902363,-1.18791449282674,-1.89576356675451,1.45
"93",0.199141221204909,1.07856935372018,-0.334080856888539,0.5046774463513,1.45
"94",0.461421418794817,0.299626360266067,-0.184817557051002,0.357091260649074,1.45
"95",0.120673940106818,-0.164732547273217,0.829950377783713,-0.132081474022592,1.45
"96",0.117019594796594,0.0846279299500764,-0.786311941357237,-1.0643676168304,1.45
"97",0.435019221715278,-0.32571298309192,-2.61940944331577,0.145234244832248,1.45
"98",-0.133157832402568,-4.97021838506287,-1.04607218457661,0.022333515015392,1.45
"99",0.483305909195802,0.107675185664562,0.0330603735962826,-3.28344140200065,1.45
"100",0.729993547185106,0.264577771344327,-0.238495288452371,-1.48036543057229,1.45
"101",0.844591913819049,-0.24603350140592,-1.0632338926772,-0.0429786775421439,1.5
"102",0.349546322313586,0.708131599314239,-0.831446018338408,-1.89576356675451,1.5
"103",0.199141221204909,1.80441700290766,-0.247474694288643,0.567633006564065,1.5
"104",0.461421418794817,0.153080511825468,-0.184817557051002,0.415379670672991,1.5
"105",0.120673940106818,-0.165407434754259,0.831925056446272,-0.0198023030554713,1.5
"106",0.0229918899257717,0.115427796009664,-0.921544558532713,-1.0643676168304,1.5
"107",0.420663201462365,-0.32571298309192,-3.22027653665343,-0.00121181356240915,1.5
"108",-0.133157832402568,-5.23662985991803,-1.04607236432524,0.0030525524725197,1.5
"109",0.567135910785022,0.107675185664562,0.112928897459979,-3.33724350706973,1.5
"110",0.768663915273964,0.264577771344327,-0.238495261824284,-1.47877916541867,1.5
"111",0.844591913819049,-0.0417729236924691,-1.0632338926772,-0.0429786775421439,1.55
"112",-0.648483605696852,0.733247109851336,-0.831446013363334,-2.09626264670585,1.55
"113",0.221640423804753,2.32301327573575,-0.0770063817697028,0.548868549520198,1.55
"114",0.53421928045763,0.206816533012026,-0.184817557051002,0.415379669955682,1.55
"115",0.228882079476557,-0.164057659792175,NA,-0.0198023030554713,1.55
"116",0.0749009219096659,0.145858591358415,-0.921544564291028,-1.25703205164535,1.55
"117",0.344731777330451,-0.622341049447935,-1.80813867776795,0.308794983298878,1.55
"118",0.16637545910689,-5.26395626526236,-1.04607254407387,0.0030525524725197,1.55
"119",0.567135910785022,-0.0169833503391146,0.222764484536253,-2.6863540958495,1.55
"120",0.777508906194263,0.264577771344327,-0.326239476571147,-1.42900155791115,1.55
"121",0.844591913819049,-0.158674980787812,-0.719211446869529,-0.00935232069445472,1.6
"122",0.370954483362599,0.733247109851336,-0.831446018338408,-1.94577624452272,1.6
