"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0232914871965542,351,82.335407239819,98,22,0.217466228825841
"2",3536,0.0269112366957446,378,95.131221719457,114,23,0.237983622183481
"3",3536,0.0248516771522013,334,87.8506787330317,106,31,0.245839772611076
"4",3536,0.0262595441832483,370,92.8274886877828,117,32,0.246538233805154
"5",3536,0.0259272178025818,371,91.6527149321267,113,24,0.229807536616972
"6",3536,0.0256424123343168,370,90.64592760181,115,21,0.232669714870425
"7",3536,0.0267358733287679,410,94.5113122171946,110,24,0.220553819307117
"8",3536,0.0264128271262808,350,93.3693438914027,114,27,0.254741960821497
"9",3536,0.0272490031808611,398,96.3252262443439,119,34,0.222733015687103
"10",3536,0.0256387322636595,352,90.6329185520362,122,26,0.250342478990447
