"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00396063606360636,395,39.6024,50,68,0.0915170197590649
"2",10000,0.00351109110911091,285,35.1074,44,43,0.106786749505137
"3",10000,0.00384500450045005,373,38.4462,43,51,0.0920013959482567
"4",10000,0.00375415541554155,409,37.5378,46,41,0.0868068290656551
"5",10000,0.00398863886388639,386,39.8824,44,43,0.0970768739338136
"6",10000,0.00347450745074507,358,34.7416,41,35,0.0889035596238607
"7",10000,0.00366994699469947,282,36.6958,41,52,0.125393379292881
"8",10000,0.00384046404640464,353,38.4008,42,41,0.101248566778726
"9",10000,0.00346272627262726,322,34.6238,43,53,0.0917109880332654
"10",10000,0.0034969096909691,308,34.9656,49,40,0.107615569276001
