"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
0.956459297992802,-Inf,0.470671042480344,Inf,-Inf,1.0911500918061,0.55924068552958,0.992072719950267,-Inf,-Inf,-Inf,0.500226398860713,-1.72080278103924,-Inf,-Inf,-Inf,Inf,0.443241449602235,Inf,-Inf,Inf,-Inf,0.419489563891041,-0.487752985591902,-Inf,-Inf,-0.866945176065733,Inf,1.09961973157463,-Inf,-0.464024938980929,-Inf,Inf,Inf,0.851251110991781,0.403847067569655,Inf,1.1808088805765,1.10544883018862,-Inf
