"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
Inf,-Inf,Inf,0.723895328191799,Inf,-Inf,1.04943082666239,1.08927302836179,1.04472773500255,-Inf,-Inf,Inf,-Inf,-Inf,0.0803024302658459,1.27511491797949,1.14425940128057,0.913459535869864,0.74680097998489,-Inf,-Inf,0.843706345677446,0.251228166792398,1.08844560871787,0.988226587777174,Inf,-Inf,-Inf,1.23797539735879,Inf,1.16870664876594,1.38562949943618,0.770483693022792,Inf,Inf,1.16292007964013,Inf,1.12119972931202,0.912974376952277,Inf
