"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-3.35538813939023,1.06593404265669,-Inf,-Inf,0.679835755244481,-Inf,1.36211715599182,Inf,-Inf,Inf,-2.74666554115137,-Inf,0.991405126520155,Inf,1.00165324640207,-Inf,-Inf,1.05148872897935,-0.677070643179018,-Inf,Inf,-3.39144036319775,Inf,-1.52500565654735,Inf,-Inf,Inf,0.916164153820249,-1.195012432648,Inf,0.883895287518464,-2.25859039203417,-Inf,Inf,0.808315060992048,-Inf,-Inf,-Inf,-Inf,-Inf
