"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-0.326991618052594,0.672141907111446,0.839099767188722,-1.2998324094707,0.970125688020724,-4.06022713449591,0.0286592565250516,-2.33978236914918,-Inf,-0.212438107690197,1.33396379701252,-0.662255566798495,-Inf,1.23387510871379,-Inf,-Inf,-1.05661933235954,-0.65503794538395,-2.3768727400381,-Inf,0.704126462843356,1.44257123179275,1.37525757314061,-1.59977670069028,-0.2053302232197,-Inf,0.889201812761291,-Inf,-2.35080162922071,-Inf,1.45415270441447,0.531810762525501,0.733675130718179,-Inf,-Inf,-Inf,0.904705967344248,1.21185560042045,1.79551928398418,-Inf
