"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-6.50768905036498,-4.50671308877524,-0.701431723505742,-0.207231000649703,-1.06007303102895,-23.4284228705293,-0.521184588113774,-1.87244883807754,-2.36510642756294,-0.408725043274327,-2.75755436040685,-1.40908596194395,0.227029061057723,-4.09240905248308,-11.0255655632366,-Inf,-1.90592823936068,-0.724230062829991,-0.00309797617234915,-9.88748487560627,-1.23091097647924,0.839317911272253,-1.57428308102205,-5.19261009344932,-Inf,-0.864517276306533,-3.4840470280432,-0.483865804073369,0.645534742118976,0.376768015428731,-1.44117262446354,-1.5062357400516,-Inf,-16.8243794770443,0.873119117800467,-0.945602486621062,-0.300595128901998,0.728399097559931,-3.72394705834667,0.547247129167578
