"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.11610530722307,-Inf,-0.34582958165092,0.893296201964956,-2.31211893898077,-1.77278811135995,-0.747722996510483,0.660599421669115,0.030114278453693,-0.00173454494070249,-0.469715610280107,0.653715073728559,0.521032124526151,-2.58402486691363,-Inf,1.06177596822907,-0.350011899880403,-0.0318189765676323,1.42480735672554,-5.76299312626238,-Inf,-0.460746346567254,-0.351410500741837,-1.40761946792012,0.508511361068568,-1.66437228779687,-Inf,1.22730576184267,-5.25910023139374,-0.0370219357323081,-3.414175751482,1.42249663654309,0.0317266576601824,-0.754419316280635,0.580267829053638,0.828691931132341,-Inf,-Inf,-0.400769908512354,-Inf
