"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.33933500334375,0.286206310740326,-Inf,-Inf,0.808744976802056,0.160662650257504,-Inf,1.00969048912947,0.942038964224216,-1.34092282261422,0.840521589700403,0.541170319934773,-5.15104926899954,-1.83014291156694,0.496418389281451,0.66147854668065,0.659727922443163,0.11094891484636,0.367415331043381,0.356696222811602,0.918121867619114,-1.41051643540304,0.514612720516818,0.44914024672592,0.212685635392147,1.14995899569743,-0.60139362359172,0.839546930469811,-1.53818557947017,-0.96427914517928,-4.6912639597868,-3.79894536080223,-0.959182025752019,0.450474306927703,-0.793252639142569,-0.0260685037749166,0.769915033490563,0.438850736258007,-3.70304571865167,1.06201593236086
