"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-Inf,-Inf,-4.48168843843951,0.658889142073144,-10.1490837041975,-0.989373562694034,0.666962332279083,-2.53382787133708,-3.67901532133976,-0.0700994795894605,-0.901805174353096,-5.87053714350003,-0.145850260991773,-0.172831502695342,0.309667076133945,0.378845685732486,-1.49408596614034,-1.02786720114636,0.449106382565968,0.402367743726861,-1.06567232069206,-1.28452186886805,-0.291740804926865,-0.233946693883954,-1.14379508428505,0.347574735381783,-Inf,-2.43065204509838,-0.894557970109622,-1.0150661734136,0.468633245751549,-0.653620450311157,0.0284472493456501,-6.13504834775715,-Inf,-0.0778584925462061,-1.16304836601622,-Inf,-0.380594249184125,-0.109734541913402
