"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-Inf,-Inf,-Inf,-5.69806761269333,-0.485553298140202,0.0231505913517317,-0.916406062737694,-7.98350388193344,-2.5901764386974,-0.0228431048544373,0.242704773035782,-1.6950392363994,-Inf,0.37506452461836,-0.928912434663118,-0.956024593557593,-1.3479642622012,-Inf,-Inf,-1.62571288691106,-Inf,0.316721063628735,-Inf,0.598353312484079,-Inf,-25.4473682294503,0.101749716473377,-0.319341051352624,0.436665636256747,-Inf,-Inf,-Inf,-Inf,-Inf,-1.73310698916211,-Inf,-12.8209074150069,-6.17843166883027,-1.56114482882113,-0.419121391084328
