"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
NA,NA,0.804329141452416,NA,-0.559840435787389,-Inf,1.39379186460367,2.1214839635613,-2.63080306016114,0.911048817894043,1.28960260994656,Inf,1.18043798879334,1.10188808983095,NA,NA,NA,1.05170132730755,-Inf,0.672592103465514,NA,-0.326229903003205,-Inf,0.905218898550679,-0.861493184029108,-Inf,-Inf,1.12387548513876,1.27701148229875,1.74264567780139,NA,-0.609017809513881,-1.01560753219075,0.840470416080521,1.15123952939606,0.0984619622232393,-Inf,-19.3708471777619,-0.35561024959466,1.93037391699607
