"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
0.0636294816266437,-Inf,0.193277474078714,0.6421393177863,0.538919203959867,0.810717232050651,0.495268282054029,0.657912648047328,0.72591557540052,-0.0352085251508346,0.0411939269907851,0.142313236482814,0.559167800946641,0.439786714398784,0.278436510396179,0.278986850939872,0.501609291435718,0.917018484718983,0.382092853599798,0.000281166215310008,-0.0100845116429542,0.76251040923637,0.394198808922105,0.757817687169282,0.391948156370623,0.109673695459484,0.729883460413972,0.558452836225208,-1.29948783056509,0.620881712173964,0.0770420000316403,0.802427934553087,0.806365637250464,0.164320542646238,0.205347182726084,-1.26021916071952,0.787388166743171,0.625374257966213,0.802913706229825,0.503721606251855
