"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
0.79237479091371,0.618669705444575,-Inf,Inf,0.0714009576602229,-Inf,0.511790009788716,Inf,0.823682557027921,Inf,-Inf,-Inf,Inf,Inf,-Inf,Inf,0.499052708854566,-Inf,0.720625463768096,0.702199844671151,0.735974162260434,0.884223078271374,Inf,Inf,Inf,Inf,0.527938590884658,-0.986374270947438,-3.87839329315242,0.482196105961448,Inf,-Inf,-0.0548975833904713,0.767608386437813,Inf,0.279710789924526,-Inf,0.742224980974573,-Inf,Inf
