"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.0185310059416295,0.0218101191437224,0.0882976773162246,0.00058743296233087
"2",0.6394360218098,0.0549021071051503,0.200825122695145,0.117185087198138
