"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.367323664907857,0.000187573113676989,1.69721198132899e-06,NA
"2",0.942042241856783,0.741415867363211,0.00324244195975256,1.0059968254464e-05
