"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0155745390311494,338,55.0559954751131,72,22,0.152233179193304
"2",3536,0.018296991302233,381,64.6798642533937,86,26,0.159343970075452
"3",3536,0.0184229137199434,371,65.125,82,22,0.164985910056349
"4",3536,0.0175678573028602,370,62.1023755656109,78,21,0.162381573148677
"5",3536,0.0157555025056481,359,55.6957013574661,77,21,0.139848828201241
"6",3536,0.0148476450747854,317,52.4864253393665,73,27,0.156056101857437
"7",3536,0.0163041530397384,329,57.6351809954751,78,27,0.170056071992846
"8",3536,0.0157004614488598,326,55.5011312217195,82,30,0.158663617389239
"9",3536,0.0169990463816905,340,60.091628959276,78,21,0.164075690380031
"10",3536,0.0161305497065544,333,57.0214932126697,78,22,0.152785067691284
