"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.28650479686019,0.367879441171442,0.0495346134356268,NA
"2",0.304076431284834,0.259240260645892,NA,0.0316701414401396
