"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.167064276914894,0.125590925755789,0.179712494879,0.00467773498104727
"2",0.148994460162377,NA,0.14323490752467,0.00443607993642302
