"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0171273688454818,359,60.5452488687783,81,25,0.150859665832569
"2",3536,0.0154105358822889,333,54.4762443438914,72,18,0.149860647208178
"3",3536,0.017011046612095,330,60.1340497737557,78,19,0.171566663719532
"4",3536,0.014561719585016,316,51.4756787330317,84,17,0.151724144987084
"5",3536,0.0180197059783548,344,63.6996606334842,83,22,0.175896186210742
"6",3536,0.016696480572427,339,59.0220588235294,80,23,0.155796705515604
"7",3536,0.0157942232490864,325,55.8325791855204,75,17,0.159960735106437
"8",3536,0.0176022579633529,350,62.2239819004525,83,22,0.168972487282589
"9",3536,0.0168894442773301,389,59.704185520362,76,27,0.152029110063347
"10",3536,0.0140495497513552,321,49.6651583710407,70,17,0.135018790995907
