"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.203589626444459,0.182728668817416,0.0268660472027615,0.0182655812078566,0.00864208558939424
"2",0.170469174402394,0.0224849749580015,0.0532843785808561,0.029602085202006,0.00100140994321007
