"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00415703285164258,665,83.1365,62,NA,0.112987131497913
"2",20000,0.00403427171358568,661,80.6814,72,NA,0.1118095028426
"3",20000,0.00371564578228911,596,74.3092,66,NA,0.109651386912876
"4",20000,0.00369429471473574,575,73.8822,66,NA,0.109850790261955
"5",20000,0.00412451122556128,633,82.4861,67,NA,0.117400568063805
"6",20000,0.00414142207110355,650,82.8243,66,NA,0.111796261423978
"7",20000,0.00410694034701735,670,82.1347,65,NA,0.116863132879239
"8",20000,0.00411807090354518,638,82.3573,62,NA,0.118305122827838
"9",20000,0.00400400520026001,635,80.0761,58,NA,0.116152154596365
"10",20000,0.00400375518775939,657,80.0711,67,NA,0.106785111528377
