"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0123255051010202,400,61.6152,53,33,0.139599778563149
"2",5000,0.0136422484496899,414,68.1976,63,44,0.15949161696144
"3",5000,0.0114294058811762,392,57.1356,54,21,0.13541629958806
"4",5000,0.0116872174434887,406,58.4244,45,22,0.141796817132411
"5",5000,0.0133689937987598,443,66.8316,59,24,0.13753211250718
"6",5000,0.0126768553710742,425,63.3716,58,30,0.137113090054727
"7",5000,0.0144707341468294,448,72.3392,63,40,0.15388401194513
"8",5000,0.0138629325865173,444,69.3008,66,29,0.14062181994993
"9",5000,0.0124529705941188,405,62.2524,58,22,0.146885409010754
"10",5000,0.0127973594718944,400,63.974,63,31,0.148364836120987
