"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.193785006570623,0.0732020568482237,0.0275185449281162,0.0197166381878193,0.0170988596990108
"2",0.103257467570983,0.0378464932222783,0.0271331591058465,0.393818030564615,0.0135400774149446
