"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00794287428742874,666,79.4208,37,NA,0.111758508964431
"2",10000,0.00794471447144715,645,79.4392,49,NA,0.114229938288437
"3",10000,0.00675843584358436,610,67.5776,36,NA,0.101543495066325
"4",10000,0.00804286428642864,645,80.4206,43,NA,0.116849185553676
"5",10000,0.00855339533953395,666,85.5254,45,NA,0.119774499104905
"6",10000,0.00834249424942494,658,83.4166,38,NA,0.118447438909734
"7",10000,0.00815153515351535,626,81.5072,42,NA,0.12258392065777
"8",10000,0.0094035403540354,714,94.026,52,NA,0.124363440806036
"9",10000,0.007602700270027,619,76.0194,46,NA,0.112262483064726
"10",10000,0.00748288828882888,608,74.8214,36,NA,0.111619824096658
