"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0135799407348621,295,48.0050904977376,75,27,0.144888658528137
"2",3536,0.0162151913316736,362,57.3207013574661,74,25,0.146612689921083
"3",3536,0.0177038599141104,341,62.5831447963801,80,19,0.176733838938984
"4",3536,0.0168417633618565,333,59.5356334841629,78,31,0.166790027569802
"5",3536,0.0151329305522666,337,53.4949095022624,76,16,0.153672642996783
"6",3536,0.0159571063764424,333,56.408371040724,82,26,0.158718215585319
"7",3536,0.0169539255153699,369,59.9321266968326,75,19,0.159173239678694
"8",3536,0.0140647500432008,326,49.7188914027149,75,22,0.141667539976454
"9",3536,0.0172280107778069,362,60.9010180995475,77,29,0.160974228577057
"10",3536,0.0159254257681747,360,56.2963800904977,73,19,0.146327886127138
