"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0162599921918501,342,57.47907239819,74,15,0.15583994797663
"2",3536,0.0170945682157097,357,60.4292986425339,74,21,0.149294038539602
"3",3536,0.0165551978597989,336,58.5226244343891,80,24,0.164555904014602
"4",3536,0.0155345382631347,315,54.914592760181,81,23,0.151937902880859
"5",3536,0.0195946162166314,368,69.2669683257919,90,25,0.177053872397108
"6",3536,0.0146585214436117,321,51.8178733031674,80,21,0.145200641968903
"7",3536,0.0176924996959942,373,62.5429864253394,73,22,0.162260217041616
"8",3536,0.0155241380634508,310,54.8778280542986,72,35,0.166374339546846
"9",3536,0.0184638745063905,364,65.2697963800905,85,24,0.16667669871835
"10",3536,0.018364672601714,338,64.9191176470588,85,25,0.176497342707634
