"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.117785643278489,0.121335250358482,0.740818220681717,0.165298888221586
"2",0.0770241427829959,0.508873634488407,0.259240260645892,0.00023471398805908
