"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.101341945416644,0.0203790630212155,0.0301844678220933,0.0115083941385744,1.50256837477985
"2",0.179499549858232,0.692702062018358,0.0210024181964059,0.0494594025634377,0.031972226807482
