"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.0465098010719666,0.0359211501547002,0.0104221040238248,0.0173764811417755,0.434227807720882
"2",0.0320341832409995,0.0292604055014412,0.043726538940603,0.0115363661973094,0.0218626300923046
