"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.259240260645892,0.0491446635533282,0.0832645166635505,0.162596514768938
"2",1,0.317310507862914,0.317310507862914,0.143234907524669
