"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0184160335878449,400,65.1006787330317,78,29,0.152390910749175
"2",3536,0.0151206103157181,335,53.4513574660633,76,32,0.150606222337674
"3",3536,0.0173944139727483,363,61.4892533936652,81,21,0.160850310963899
"4",3536,0.0157591825763055,329,55.7087104072398,75,29,0.158263371008625
"5",3536,0.0133888970668237,294,47.3297511312217,78,20,0.146320912259625
"6",3536,0.0163321535773487,350,57.7341628959276,87,31,0.144150773761493
"7",3536,0.0161703904714971,362,57.1623303167421,83,22,0.145347555173577
"8",3536,0.0182501104021197,340,64.5141402714932,86,35,0.175926736527615
"9",3536,0.0153350144322771,329,54.2092760180995,76,24,0.152299057723979
"10",3536,0.0143041146390011,331,50.5650452488688,74,26,0.141438613959479
